name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
seoul,2019-10-08,68,52,59.2,68,52,59.2,45.5,65.8,0.561,100,8.33,rain,0,0,26.4,13.5,294.2,1018.1,33.4,6.9,205.6,17.7,7,,2019-10-08T06:32:56,2019-10-08T18:05:57,0.31,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2019-10-09,68,44.4,55.7,68,43.4,55.6,39.7,59.3,0,0,0,,0,0,15.4,6.4,263.3,1020.2,22.5,8.2,196.8,17,7,,2019-10-09T06:33:51,2019-10-09T18:04:29,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2019-10-10,67.8,50,58.2,67.8,50,58.2,47.3,68.8,0,0,0,,0,0,7.6,3.8,333.1,1016.9,85.2,7.8,48.4,4,2,,2019-10-10T06:34:45,2019-10-10T18:03:02,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2019-10-11,77.9,53.6,65,77.9,53.6,65,52.8,67.7,0,0,0,,0,0,18.3,9.2,10.8,1015.4,24.5,7.1,192.3,16.7,7,,2019-10-11T06:35:40,2019-10-11T18:01:35,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2019-10-12,73.4,57.3,64.9,73.4,57.3,64.9,47.7,54.7,0,0,0,,0,0,28.6,17.1,28.7,1017.9,15.8,8.2,193.8,16.9,7,,2019-10-12T06:36:35,2019-10-12T18:00:09,0.44,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2019-10-13,74.2,50.1,61.3,74.2,50.1,61.3,47.4,62.8,0,0,0,,0,0,14.3,7.6,19.4,1022.4,26.5,8.2,190,16.5,7,,2019-10-13T06:37:30,2019-10-13T17:58:43,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2019-10-14,66.4,49.5,58.2,66.4,47.9,58.1,44.7,63.7,0,0,0,,0,0,23,10.6,300,1024.9,29.9,7.7,173.7,15,7,,2019-10-14T06:38:26,2019-10-14T17:57:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2019-10-15,67.1,46.5,56.5,67.1,46.5,56.4,43.2,62.6,0,0,0,,0,0,15.7,9.1,359.2,1028.1,41,8.2,128.7,11.2,5,,2019-10-15T06:39:22,2019-10-15T17:55:55,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2019-10-16,68.9,46.4,57.2,68.9,46.4,57.2,45.6,68.5,0,0,0,,0,0,13.9,6.6,308.7,1026.7,50.4,7.7,187.9,16.4,7,,2019-10-16T06:40:18,2019-10-16T17:54:31,0.58,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2019-10-17,69.9,50.6,58.9,69.9,50.6,58.9,46.1,65.5,0,0,0,,0,0,8.5,8.9,33.9,1024.6,69.2,7.8,152.1,13.3,5,,2019-10-17T06:41:15,2019-10-17T17:53:09,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2019-10-18,72.5,50.9,61.2,72.5,50.9,61.2,50,68.4,0,0,0,,0,0,17.7,8.7,38.2,1022.6,67.2,8.2,145.1,12.6,5,,2019-10-18T06:42:12,2019-10-18T17:51:47,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2019-10-19,71.7,51.5,61.5,71.7,51.5,61.5,51.3,71.7,0,0,0,,0,0,12.3,8,301.1,1020.7,20,8,165.1,14.1,6,,2019-10-19T06:43:10,2019-10-19T17:50:27,0.68,Clear,Partly cloudy throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2019-10-20,72.6,50.2,60,72.6,50.2,60,52.4,78.6,0,0,0,,0,0,10.5,5.6,286.5,1021.9,18.2,4.7,151.2,13,6,,2019-10-20T06:44:08,2019-10-20T17:49:07,0.72,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2019-10-21,75.3,49.8,61.1,75.3,49.8,61.1,50.1,71.1,0,0,0,,0,0,12.3,4.5,334,1019.1,29.6,5.8,174.8,15.1,6,,2019-10-21T06:45:06,2019-10-21T17:47:48,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2019-10-22,75.2,51.8,63.3,75.2,51.8,63.3,50.6,65.8,0,0,0,,0,0,11.4,4.8,51.5,1017.7,61.7,6.5,169.5,14.6,6,,2019-10-22T06:46:04,2019-10-22T17:46:30,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-10-23,69.1,54.5,61.8,69.1,54.5,61.8,50.2,67.2,0,0,0,,0,0,12.8,7.2,89.1,1019,78.8,7.6,101.9,8.8,4,,2019-10-23T06:47:03,2019-10-23T17:45:13,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS"
seoul,2019-10-24,74.4,56.6,64.7,74.4,56.6,64.7,48.2,56.7,0,0,0,,0,0,20.6,10.2,48.6,1019.5,64.6,8,161.7,14,6,,2019-10-24T06:48:02,2019-10-24T17:43:57,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-10-25,71.6,52.3,62.1,71.6,52.3,62.1,48.4,63,0,0,0,,0,0,20.6,10.8,303.6,1017.7,62.4,7.8,152.9,13.4,6,,2019-10-25T06:49:02,2019-10-25T17:42:42,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS"
seoul,2019-10-26,56.5,44.4,51.4,56.5,42.7,51.1,38.6,62.2,0,0,0,,0,0,21.9,9.8,309.5,1018.8,51,7.5,164.4,14.1,6,,2019-10-26T06:50:02,2019-10-26T17:41:28,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-10-27,62.7,38.3,51,62.7,38.3,50.9,38.2,63.9,0,0,0,,0,0,18.6,7.2,297.3,1019.6,17.5,7.5,165.7,14.4,6,,2019-10-27T06:51:02,2019-10-27T17:40:16,0.96,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS"
seoul,2019-10-28,63,44.7,55.1,63,44.5,55,43.9,67.6,0,0,0,,0,0,24.8,11.1,185.7,1016.2,52.1,7.1,135.8,11.7,6,,2019-10-28T06:52:03,2019-10-28T17:39:04,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47122099999,47116599999,47108099999,RKSS"
seoul,2019-10-29,64.4,47.6,55.4,64.4,47.6,55.4,43,66.1,0.089,100,20.83,rain,0,0,22.8,10.3,269.8,1015.4,38.4,6.5,147.5,12.9,6,,2019-10-29T06:53:04,2019-10-29T17:37:54,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS"
seoul,2019-10-30,63.5,42.3,52.1,63.5,42.3,52,39.3,63.1,0,0,0,,0,0,18.1,6.6,265.5,1021.4,7.3,8,162.2,13.9,6,,2019-10-30T06:54:05,2019-10-30T17:36:45,0.06,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS"
seoul,2019-10-31,67.1,46.3,57.8,67.1,44,57.6,49.9,75.7,0,0,0,,0,0,30,8.4,222.5,1020.7,48.7,6.4,154.4,13.3,6,,2019-10-31T06:55:06,2019-10-31T17:35:37,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS"
seoul,2019-11-01,68.9,49.7,58.9,68.9,49.7,58.9,44.5,64.8,0,0,0,,0,0,13.6,5.5,323.8,1021.5,41.8,4.9,160.1,13.9,6,,2019-11-01T06:56:08,2019-11-01T17:34:31,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47122099999,47116599999,47108099999,RKSS"
seoul,2019-11-02,66.1,43.8,55.4,66.1,43.8,55.4,44.2,67.7,0,0,0,,0,0,13.6,5.9,291,1020.6,76.4,5.9,105.4,9.1,4,,2019-11-02T06:57:10,2019-11-02T17:33:26,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47122099999,47116599999,47108099999,RKSS"
seoul,2019-11-03,71.3,48.7,58.1,71.3,48.7,58.1,45,63.7,0,0,0,,0,0,15.9,9.5,47.8,1019.6,60.1,5.7,143.4,12.3,6,,2019-11-03T06:58:13,2019-11-03T17:32:22,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47122099999,47116599999,47108099999,RKSS"
seoul,2019-11-04,68,45.6,56.4,68,45.6,56.4,43,62.9,0,0,0,,0,0,13.9,6.1,26.2,1022,11.3,8.1,139,11.9,5,,2019-11-04T06:59:15,2019-11-04T17:31:20,0.25,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS"
seoul,2019-11-05,64.4,46.6,54.4,64.4,46.6,54.4,43.8,69.3,0,0,0,,0,0,17.9,6.8,304.3,1019.6,16.7,7.2,133.9,11.5,5,,2019-11-05T07:00:18,2019-11-05T17:30:19,0.26,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS"
seoul,2019-11-06,60.6,43.9,51.8,60.6,41.3,51.5,40.2,67,0,0,0,,0,0,12.8,7.9,289.8,1017.2,50.4,5.9,132.3,11.4,6,,2019-11-06T07:01:21,2019-11-06T17:29:20,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS"
seoul,2019-11-07,56.5,43.7,49.9,56.5,42.4,49.4,28.7,48,0,0,0,,0,0,21.5,8.6,322.6,1017.5,25,7.1,153.8,13.2,6,,2019-11-07T07:02:25,2019-11-07T17:28:22,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-11-08,54.7,33.7,43.8,54.7,27.6,43,18,37.8,0,0,0,,0,0,15.7,7.2,319.9,1021.6,0,7.4,153,13.2,6,,2019-11-08T07:03:28,2019-11-08T17:27:26,0.36,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47120099999,47112099999,47119099999,47127043216,47116599999,47122099999,RKSS,47108099999"
seoul,2019-11-09,62.3,37.8,48.9,62.3,37.8,48.9,27.5,45.3,0,0,0,,0,0.1,12.1,6.6,316.5,1021.7,6,7.7,146.6,12.7,6,,2019-11-09T07:04:32,2019-11-09T17:26:31,0.39,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS"
seoul,2019-11-10,59.1,43.2,49.8,59.1,41.9,49.1,36.5,62.7,0.492,100,12.5,rain,0,0.1,27.5,9.8,155,1012.9,78.2,6.6,79.4,6.8,3,,2019-11-10T07:05:35,2019-11-10T17:25:38,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-11-11,59.5,48.6,52.9,59.5,46.7,52.6,44.7,75.2,0.485,100,20.83,rain,0,0,25.7,9.7,281,1010.1,66.6,6.3,104.7,9.2,5,,2019-11-11T07:06:39,2019-11-11T17:24:46,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS"
seoul,2019-11-12,58.7,38.4,49.3,58.7,38.4,49,38.5,68.1,0,0,0,,0,0,10.1,4.9,333.1,1020.7,37.3,6.6,102.7,8.9,5,,2019-11-12T07:07:43,2019-11-12T17:23:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47122099999,47116599999,47108099999,RKSS"
seoul,2019-11-13,53.3,41.1,46.8,53.3,35.9,45.6,39.9,77.3,0.305,100,16.67,rain,0,0,37.6,14,288.9,1017.7,80.4,5.9,52.6,4.6,3,,2019-11-13T07:08:47,2019-11-13T17:23:08,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-11-14,41.1,29.7,35.5,40.3,21.9,30.5,9.9,35.1,0.284,100,4.17,"rain,snow",0,0,26.6,11.1,306.8,1024.5,7.5,8.1,144.2,12.5,6,,2019-11-14T07:09:51,2019-11-14T17:22:22,0.56,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47122099999,47116599999,47099099999,47108099999,RKSS"
seoul,2019-11-15,46.9,34.6,42.8,46.9,31.8,40.7,37.1,81.9,0.668,100,16.67,rain,0,0,26.8,8.9,65.6,1018.7,86.4,5,63.8,5.5,3,,2019-11-15T07:10:55,2019-11-15T17:21:37,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-11-16,55.6,38.7,44.7,55.6,36.2,43.8,39.9,85,0.263,100,4.17,rain,0,0,10.3,5.8,14.4,1020.4,54.1,3.8,126.9,11,5,,2019-11-16T07:11:59,2019-11-16T17:20:54,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47122099999,47116599999,47099099999,47108099999,RKSS"
seoul,2019-11-17,52,42.4,46.9,52,40.7,45.5,41.7,82.7,0.908,100,29.17,rain,0,0,29.3,10.2,106,1018.6,86.4,5.4,23,2.2,1,,2019-11-17T07:13:03,2019-11-17T17:20:13,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-11-18,58,33.1,43.2,58,29.2,39.6,31.1,63.6,1.387,100,25,"rain,snow",0,0,35.6,14.9,283.1,1018.2,74.7,6.7,111.1,9.6,5,,2019-11-18T07:14:06,2019-11-18T17:19:34,0.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47122099999,47116599999,47108099999,RKSS"
seoul,2019-11-19,39.3,27.9,34.1,35,23.6,29.6,18.1,52.4,0.327,100,4.17,"rain,snow",0,0,28.9,9.6,314.4,1025.5,31.8,8,109.2,9.5,5,,2019-11-19T07:15:10,2019-11-19T17:18:56,0.73,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47122099999,47116599999,47108099999,RKSS"
seoul,2019-11-20,42.6,25,33.9,40.6,24,32.4,10.8,39.5,0,0,0,,0,0,16.1,5.6,321.5,1031.5,2.6,8.1,135.5,11.7,5,,2019-11-20T07:16:13,2019-11-20T17:18:21,0.75,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS"
seoul,2019-11-21,48.7,28.4,39.4,48.7,24.7,38.7,18.1,43.2,0,0,0,,0,0,9.8,5.6,49.2,1032.5,62.8,7.8,92.1,8,4,,2019-11-21T07:17:16,2019-11-21T17:17:47,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS"
seoul,2019-11-22,61.9,38.7,49.2,61.9,36.5,48.6,24.7,40.4,0,0,0,,0,0,12.3,8.3,91.8,1027.8,27.9,7.9,126.3,10.9,5,,2019-11-22T07:18:18,2019-11-22T17:17:16,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS"
seoul,2019-11-23,63.5,38.9,52,63.5,38.9,51.8,38.5,61.6,0,0,0,,0,0,14.3,8.1,91.8,1024.3,67.1,8,99.6,8.6,4,,2019-11-23T07:19:21,2019-11-23T17:16:46,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-11-24,62.8,43.2,51,62.8,36.4,49.9,43.6,76.6,0.149,100,12.5,rain,0,0,24.8,13.4,310.5,1020.1,64.4,6.7,71.8,6.2,4,,2019-11-24T07:20:23,2019-11-24T17:16:18,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-11-25,42.1,30.6,36.7,39.9,23.8,32.5,25.4,63.6,0.13,100,4.17,rain,0,0,24.6,13.7,322.8,1029.6,64.6,7.7,85.9,7.4,4,,2019-11-25T07:21:24,2019-11-25T17:15:52,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47108099999,RKSS"
seoul,2019-11-26,55.2,31.3,43,55.2,30.9,42.5,33.8,71.6,0,0,0,,0,0,13.6,4.5,349.9,1029.4,45.3,7,88.7,7.7,4,,2019-11-26T07:22:25,2019-11-26T17:15:29,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47110599999,47116599999,47122099999,47108099999,RKSS"
seoul,2019-11-27,43.5,34,39.2,41.6,31,36.9,24,55.4,0,0,0,,0,0,19.5,9.6,317,1028.3,35.6,6.8,116.4,9.9,5,,2019-11-27T07:23:26,2019-11-27T17:15:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47110599999,47122099999,47116599999,47099099999,47108099999,RKSS"
seoul,2019-11-28,49.5,31.1,39,49.4,31.1,38.6,24.8,57.2,0,0,0,,0,0,12.3,5,297.4,1029.6,22.3,7,102.5,8.8,5,,2019-11-28T07:24:26,2019-11-28T17:14:47,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47120099999,47119099999,47127043216,47110599999,47122099999,47116599999,47108099999,RKSS"
seoul,2019-11-29,44,27.6,35.5,43.8,25.1,34.3,17.5,49.5,0,0,0,,0,0,14.5,7.3,287.8,1031.5,5.4,7,127.3,11,5,,2019-11-29T07:25:25,2019-11-29T17:14:29,0.08,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47120099999,47112099999,47119099999,47127043216,47110599999,47116599999,47122099999,47108099999,RKSS"
seoul,2019-11-30,48.9,28.5,38.9,48.8,28.5,38.6,20.8,49.8,0,0,0,,0,0,13.6,4.4,331.3,1029.1,70.4,6.8,106.3,9.1,4,,2019-11-30T07:26:24,2019-11-30T17:14:14,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47120099999,47119099999,47127043216,47110599999,47116599999,47122099999,47108099999,RKSS"
seoul,2019-12-01,44.4,38.8,41.8,44.4,33.4,41.1,35.8,79.7,0.142,100,41.67,rain,0,0,12.8,7.6,353.7,1022.5,96.6,5.1,31.8,2.9,1,,2019-12-01T07:27:21,2019-12-01T17:14:00,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47112099999,47120099999,47119099999,47127043216,47110599999,47122099999,47116599999,47108099999,RKSS"
seoul,2019-12-02,39.3,28.4,34.4,39.3,26.3,31.5,18,52.8,0.084,100,4.17,snow,0,0,31.5,9.6,309.9,1022.1,30,7.1,117.5,10.1,5,,2019-12-02T07:28:19,2019-12-02T17:13:49,0.18,"Snow, Partially cloudy",Clearing in the afternoon with late afternoon snow.,rain,"47111099999,47112099999,47120099999,47119099999,47127043216,47110599999,47122099999,47116599999,47108099999,RKSS"
seoul,2019-12-03,40.6,22.5,32.7,39.6,22.5,32.5,22.1,65.2,0,0,0,,0,0,18.3,3.4,257.9,1025.2,61.1,7.1,81.8,7.1,3,,2019-12-03T07:29:15,2019-12-03T17:13:39,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47120099999,47119099999,47127043216,47110599999,47122099999,47116599999,47108099999,RKSS"
seoul,2019-12-04,44.6,27.3,37,44.6,27.3,36.1,20.4,53.2,0.022,100,12.5,"rain,snow",0,0,15.7,5.4,315.4,1028.6,25.3,7.3,120.9,10.4,5,,2019-12-04T07:30:10,2019-12-04T17:13:32,0.25,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow clearing later.,rain,"47111099999,47120099999,47112099999,47119099999,47127043216,47110599999,47116599999,47122099999,47108099999,RKSS"
seoul,2019-12-05,32.3,18.7,26.8,28.6,10.5,21.9,3.4,37,0,0,0,,0,0,28.4,9,321.9,1035.7,0.6,7.6,124.9,10.9,5,,2019-12-05T07:31:05,2019-12-05T17:13:27,0.27,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47112099999,47120099999,47119099999,47127043216,47110599999,47122099999,47116599999,47108099999,RKSS"
seoul,2019-12-06,29.7,13.7,21.7,27.2,5.8,19.3,-0.2,39.1,0,0,0,,0,0,16.6,6.5,302.1,1036.7,0.1,7.5,124.8,10.8,5,,2019-12-06T07:31:58,2019-12-06T17:13:24,0.3,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47112099999,47120099999,47119099999,47127043216,47110599999,47122099999,47116599999,47108099999,RKSS"
seoul,2019-12-07,35.2,20.9,28.3,35.2,18.8,27.2,17.9,65.3,0.003,100,4.17,"rain,snow",0,0,19,4.8,55.2,1030,69.1,6.5,67.6,5.9,3,,2019-12-07T07:32:51,2019-12-07T17:13:23,0.34,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"47111099999,47112099999,47120099999,47119099999,47127043216,47110599999,47122099999,47116599999,47108099999,RKSS"
seoul,2019-12-08,40.3,21,29.5,40.3,21,29.3,20.8,72,0.002,100,4.17,"rain,snow",0,0,12.1,4.5,26.7,1029,4.3,5.4,119,10.3,5,,2019-12-08T07:33:42,2019-12-08T17:13:24,0.37,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,rain,"47111099999,47112099999,47120099999,47119099999,47127043216,47110599999,47122099999,47116599999,47108099999,RKSS"
seoul,2019-12-09,47.3,28.5,37.6,47.3,26.3,35.9,25.7,62.1,0,0,0,,0,0,18.3,7.1,91.5,1023.6,79.1,5.6,82.9,7.2,4,,2019-12-09T07:34:32,2019-12-09T17:13:27,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47120099999,47119099999,47127043216,47110599999,47116599999,47122099999,47108099999,RKSS"
seoul,2019-12-10,52.2,41.9,46.1,52.2,41.9,45.7,41.9,85.7,0.078,100,8.33,rain,0,0,18.1,6.9,236.4,1019.2,68.8,2.5,72.3,6.2,3,,2019-12-10T07:35:21,2019-12-10T17:13:32,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47110599999,47122099999,47116599999,47099099999,47108099999,RKSS"
